,Anteil,Unnamed: 1,Company,BO,DS,Country
0,5.8925%,0.0,Kardex AG,Elisabeth Buhofer-Rubli,, Hagendorn
1,5.8925%,1.0,Kardex AG,Philipp Buhofer,BURU Holding AG, Hagendorn
2,5.8925%,2.0,Kardex AG,Annelies Häcki Buhofer,, Zug
3,5.8925%,3.0,Kardex AG,Martin Buhofer,, Zürich
4,5.02%,0.0,Kardex AG,EQMC EUROPE DEVELOPMENT CAPITAL FUND plc,, Irland
5,5.06%,0.0,Kardex AG,Invesco Ltd.,, Bermuda
6,7.13%,0.0,Kardex AG,"Alantra EQMC Asset Management, SGIIC, S.A.",,
7,,,,Alantra EQMC Asset Management,, Spain
