,Anteil,Unnamed: 1,Company,BO,DS,Country
0,10.13%,0,Comet Holding AG,Haldor Foundation,, FL
1,3.63%,0,Comet Holding AG,UBS Fund Management (Switzerland AG),, Switzerland
2,5.07%,0,Comet Holding AG,Pictet Asset Management SA (Direction de Fonds),, Schweiz
3,4.995%,0,Comet Holding AG,N,,N
4,4.995%,1,Comet Holding AG,A,VERAISON SICAV - Engagement Fund,A
